Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1236	wheeler239	1546748326.395	    73.039	0	0	0	0	./wrapper1.sh \[-0.2,-2.8,1236\] > conn.log
1237	wheeler228	1546748335.751	    76.305	0	0	0	0	./wrapper1.sh \[-0.2,-2.6,1237\] > conn.log
1239	wheeler246	1546748338.963	    74.947	0	0	0	0	./wrapper1.sh \[-0.2,-2.2,1239\] > conn.log
1238	wheeler235	1546748338.873	    79.026	0	0	0	0	./wrapper1.sh \[-0.2,-2.4,1238\] > conn.log
1240	wheeler236	1546748344.773	    75.647	0	0	0	0	./wrapper1.sh \[-0.2,-2.0,1240\] > conn.log
1241	wheeler240	1546748345.528	    75.046	0	0	0	0	./wrapper1.sh \[-0.2,-1.8,1241\] > conn.log
1242	wheeler237	1546748346.797	    74.726	0	0	0	0	./wrapper1.sh \[-0.2,-1.6,1242\] > conn.log
1243	wheeler233	1546748359.442	    75.982	0	0	0	0	./wrapper1.sh \[-0.2,-1.4,1243\] > conn.log
1244	wheeler230	1546748360.911	    75.463	0	0	0	0	./wrapper1.sh \[-0.2,-1.2,1244\] > conn.log
1245	wheeler238	1546748360.922	    75.695	0	0	0	0	./wrapper1.sh \[-0.2,-1.0,1245\] > conn.log
1246	wheeler231	1546748371.352	    76.289	0	0	0	0	./wrapper1.sh \[-0.2,-0.8,1246\] > conn.log
1226	wheeler232	1546748263.861	   198.029	0	0	0	0	./wrapper1.sh \[-0.2,-4.8,1226\] > conn.log
1247	wheeler239	1546748399.508	    75.455	0	0	0	0	./wrapper1.sh \[-0.2,-0.6,1247\] > conn.log
1248	wheeler228	1546748412.073	    77.299	0	0	0	0	./wrapper1.sh \[-0.2,-0.4,1248\] > conn.log
1249	wheeler246	1546748413.923	    83.531	0	0	0	0	./wrapper1.sh \[-0.2,-0.2,1249\] > conn.log
1250	wheeler235	1546748417.911	    79.558	0	0	0	0	./wrapper1.sh \[-0.2,0.0,1250\] > conn.log
1251	wheeler236	1546748420.488	    79.077	0	0	0	0	./wrapper1.sh \[-0.2,0.2,1251\] > conn.log
1252	wheeler240	1546748420.641	    79.668	0	0	0	0	./wrapper1.sh \[-0.2,0.4,1252\] > conn.log
1253	wheeler237	1546748421.591	    78.891	0	0	0	0	./wrapper1.sh \[-0.2,0.6,1253\] > conn.log
1256	wheeler238	1546748436.627	    79.024	0	0	0	0	./wrapper1.sh \[-0.2,1.2,1256\] > conn.log
1254	wheeler233	1546748435.490	    80.615	0	0	0	0	./wrapper1.sh \[-0.2,0.8,1254\] > conn.log
1255	wheeler230	1546748436.430	    79.980	0	0	0	0	./wrapper1.sh \[-0.2,1.0,1255\] > conn.log
1257	wheeler231	1546748447.653	    80.035	0	0	0	0	./wrapper1.sh \[-0.2,1.4,1257\] > conn.log
1258	wheeler232	1546748461.905	    79.789	0	0	0	0	./wrapper1.sh \[-0.2,1.6,1258\] > conn.log
1259	wheeler239	1546748474.982	    80.060	0	0	0	0	./wrapper1.sh \[-0.2,1.8,1259\] > conn.log
1260	wheeler228	1546748489.383	    84.205	0	0	0	0	./wrapper1.sh \[-0.2,2.0,1260\] > conn.log
1262	wheeler235	1546748497.481	    79.638	0	0	0	0	./wrapper1.sh \[-0.2,2.4,1262\] > conn.log
1261	wheeler246	1546748497.468	    80.628	0	0	0	0	./wrapper1.sh \[-0.2,2.2,1261\] > conn.log
1265	wheeler237	1546748500.494	    79.272	0	0	0	0	./wrapper1.sh \[-0.2,3.0,1265\] > conn.log
1263	wheeler236	1546748499.577	    80.736	0	0	0	0	./wrapper1.sh \[-0.2,2.6,1263\] > conn.log
1264	wheeler240	1546748500.321	    80.014	0	0	0	0	./wrapper1.sh \[-0.2,2.8,1264\] > conn.log
1268	wheeler230	1546748516.424	    78.293	0	0	0	0	./wrapper1.sh \[-0.2,3.6,1268\] > conn.log
1267	wheeler233	1546748516.117	    78.692	0	0	0	0	./wrapper1.sh \[-0.2,3.4,1267\] > conn.log
1266	wheeler238	1546748515.667	    79.325	0	0	0	0	./wrapper1.sh \[-0.2,3.2,1266\] > conn.log
1269	wheeler231	1546748527.704	    76.875	0	0	0	0	./wrapper1.sh \[-0.2,3.8,1269\] > conn.log
1270	wheeler232	1546748541.708	    78.877	0	0	0	0	./wrapper1.sh \[-0.2,4.0,1270\] > conn.log
1271	wheeler239	1546748555.059	    76.563	0	0	0	0	./wrapper1.sh \[-0.2,4.2,1271\] > conn.log
1272	wheeler228	1546748573.600	    75.906	0	0	0	0	./wrapper1.sh \[-0.2,4.4,1272\] > conn.log
1274	wheeler246	1546748578.108	    74.193	0	0	0	0	./wrapper1.sh \[-0.2,4.8,1274\] > conn.log
1277	wheeler240	1546748580.348	    72.340	0	0	0	0	./wrapper1.sh \[0.0,-4.8,1277\] > conn.log
1273	wheeler235	1546748577.202	    77.379	0	0	0	0	./wrapper1.sh \[-0.2,4.6,1273\] > conn.log
1275	wheeler237	1546748579.777	    74.873	0	0	0	0	./wrapper1.sh \[-0.2,5.0,1275\] > conn.log
1276	wheeler236	1546748580.326	    75.042	0	0	0	0	./wrapper1.sh \[0.0,-5.0,1276\] > conn.log
1278	wheeler230	1546748594.734	    74.338	0	0	0	0	./wrapper1.sh \[0.0,-4.6,1278\] > conn.log
1280	wheeler238	1546748595.005	    74.678	0	0	0	0	./wrapper1.sh \[0.0,-4.2,1280\] > conn.log
1279	wheeler233	1546748594.821	    75.491	0	0	0	0	./wrapper1.sh \[0.0,-4.4,1279\] > conn.log
1281	wheeler231	1546748604.594	    73.774	0	0	0	0	./wrapper1.sh \[0.0,-4.0,1281\] > conn.log
1282	wheeler232	1546748620.598	    74.595	0	0	0	0	./wrapper1.sh \[0.0,-3.8,1282\] > conn.log
1283	wheeler239	1546748631.638	    75.275	0	0	0	0	./wrapper1.sh \[0.0,-3.6,1283\] > conn.log
1284	wheeler228	1546748649.520	    74.956	0	0	0	0	./wrapper1.sh \[0.0,-3.4,1284\] > conn.log
1285	wheeler246	1546748652.314	    74.517	0	0	0	0	./wrapper1.sh \[0.0,-3.2,1285\] > conn.log
1286	wheeler240	1546748652.701	    75.421	0	0	0	0	./wrapper1.sh \[0.0,-3.0,1286\] > conn.log
1289	wheeler236	1546748655.379	    76.967	0	0	0	0	./wrapper1.sh \[0.0,-2.4,1289\] > conn.log
1288	wheeler237	1546748654.662	    84.092	0	0	0	0	./wrapper1.sh \[0.0,-2.6,1288\] > conn.log
1287	wheeler235	1546748654.593	    90.292	0	0	0	0	./wrapper1.sh \[0.0,-2.8,1287\] > conn.log
1292	wheeler233	1546748670.325	    75.177	0	0	0	0	./wrapper1.sh \[0.0,-1.8,1292\] > conn.log
1291	wheeler238	1546748669.694	    78.253	0	0	0	0	./wrapper1.sh \[0.0,-2.0,1291\] > conn.log
1290	wheeler230	1546748669.085	    79.162	0	0	0	0	./wrapper1.sh \[0.0,-2.2,1290\] > conn.log
1293	wheeler231	1546748678.381	    76.168	0	0	0	0	./wrapper1.sh \[0.0,-1.6,1293\] > conn.log
1294	wheeler232	1546748695.207	    76.121	0	0	0	0	./wrapper1.sh \[0.0,-1.4,1294\] > conn.log
1295	wheeler239	1546748706.927	    76.743	0	0	0	0	./wrapper1.sh \[0.0,-1.2,1295\] > conn.log
1297	wheeler246	1546748726.843	    78.424	0	0	0	0	./wrapper1.sh \[0.0,-0.8,1297\] > conn.log
1296	wheeler228	1546748724.490	    83.513	0	0	0	0	./wrapper1.sh \[0.0,-1.0,1296\] > conn.log
1299	wheeler236	1546748732.624	    80.069	0	0	0	0	./wrapper1.sh \[0.0,-0.4,1299\] > conn.log
1300	wheeler237	1546748738.769	    84.109	0	0	0	0	./wrapper1.sh \[0.0,-0.2,1300\] > conn.log
1301	wheeler235	1546748744.898	    82.378	0	0	0	0	./wrapper1.sh \[0.0,0.0,1301\] > conn.log
1302	wheeler233	1546748745.514	    82.220	0	0	0	0	./wrapper1.sh \[0.0,0.2,1302\] > conn.log
1303	wheeler238	1546748747.958	    83.082	0	0	0	0	./wrapper1.sh \[0.0,0.4,1303\] > conn.log
1305	wheeler231	1546748754.561	    83.145	0	0	0	0	./wrapper1.sh \[0.0,0.8,1305\] > conn.log
1298	wheeler240	1546748728.135	   109.979	0	0	0	0	./wrapper1.sh \[0.0,-0.6,1298\] > conn.log
1304	wheeler230	1546748748.259	    96.537	0	0	0	0	./wrapper1.sh \[0.0,0.6,1304\] > conn.log
1306	wheeler232	1546748771.342	    82.918	0	0	0	0	./wrapper1.sh \[0.0,1.0,1306\] > conn.log
1307	wheeler239	1546748783.684	    84.134	0	0	0	0	./wrapper1.sh \[0.0,1.2,1307\] > conn.log
1308	wheeler246	1546748805.286	    82.138	0	0	0	0	./wrapper1.sh \[0.0,1.4,1308\] > conn.log
1309	wheeler228	1546748808.017	    82.056	0	0	0	0	./wrapper1.sh \[0.0,1.6,1309\] > conn.log
1310	wheeler236	1546748812.705	    82.661	0	0	0	0	./wrapper1.sh \[0.0,1.8,1310\] > conn.log
1311	wheeler237	1546748822.891	    84.412	0	0	0	0	./wrapper1.sh \[0.0,2.0,1311\] > conn.log
1312	wheeler235	1546748827.288	    82.467	0	0	0	0	./wrapper1.sh \[0.0,2.2,1312\] > conn.log
1313	wheeler233	1546748827.746	    82.021	0	0	0	0	./wrapper1.sh \[0.0,2.4,1313\] > conn.log
1314	wheeler238	1546748831.053	    83.423	0	0	0	0	./wrapper1.sh \[0.0,2.6,1314\] > conn.log
1315	wheeler231	1546748837.722	    80.882	0	0	0	0	./wrapper1.sh \[0.0,2.8,1315\] > conn.log
1316	wheeler240	1546748838.125	    80.779	0	0	0	0	./wrapper1.sh \[0.0,3.0,1316\] > conn.log
1317	wheeler230	1546748844.810	    81.969	0	0	0	0	./wrapper1.sh \[0.0,3.2,1317\] > conn.log
1318	wheeler232	1546748854.272	    80.990	0	0	0	0	./wrapper1.sh \[0.0,3.4,1318\] > conn.log
1319	wheeler239	1546748867.834	    79.378	0	0	0	0	./wrapper1.sh \[0.0,3.6,1319\] > conn.log
1320	wheeler246	1546748887.438	    80.133	0	0	0	0	./wrapper1.sh \[0.0,3.8,1320\] > conn.log
1321	wheeler228	1546748890.090	    79.106	0	0	0	0	./wrapper1.sh \[0.0,4.0,1321\] > conn.log
1322	wheeler236	1546748895.379	    78.489	0	0	0	0	./wrapper1.sh \[0.0,4.2,1322\] > conn.log
1325	wheeler233	1546748909.778	    76.023	0	0	0	0	./wrapper1.sh \[0.0,4.8,1325\] > conn.log
1324	wheeler235	1546748909.767	    77.275	0	0	0	0	./wrapper1.sh \[0.0,4.6,1324\] > conn.log
1323	wheeler237	1546748907.317	    82.700	0	0	0	0	./wrapper1.sh \[0.0,4.4,1323\] > conn.log
1326	wheeler238	1546748914.487	    76.868	0	0	0	0	./wrapper1.sh \[0.0,5.0,1326\] > conn.log
1328	wheeler240	1546748918.916	    75.531	0	0	0	0	./wrapper1.sh \[0.2,-4.8,1328\] > conn.log
1327	wheeler231	1546748918.615	    77.707	0	0	0	0	./wrapper1.sh \[0.2,-5.0,1327\] > conn.log
1329	wheeler230	1546748926.791	    74.953	0	0	0	0	./wrapper1.sh \[0.2,-4.6,1329\] > conn.log
1330	wheeler232	1546748935.276	    76.405	0	0	0	0	./wrapper1.sh \[0.2,-4.4,1330\] > conn.log
1331	wheeler239	1546748947.226	    76.434	0	0	0	0	./wrapper1.sh \[0.2,-4.2,1331\] > conn.log
1332	wheeler246	1546748967.584	    75.284	0	0	0	0	./wrapper1.sh \[0.2,-4.0,1332\] > conn.log
1333	wheeler228	1546748969.220	    75.980	0	0	0	0	./wrapper1.sh \[0.2,-3.8,1333\] > conn.log
1334	wheeler236	1546748973.880	    75.383	0	0	0	0	./wrapper1.sh \[0.2,-3.6,1334\] > conn.log
1335	wheeler233	1546748985.816	    77.082	0	0	0	0	./wrapper1.sh \[0.2,-3.4,1335\] > conn.log
1336	wheeler235	1546748987.054	    76.092	0	0	0	0	./wrapper1.sh \[0.2,-3.2,1336\] > conn.log
1337	wheeler237	1546748990.028	    79.053	0	0	0	0	./wrapper1.sh \[0.2,-3.0,1337\] > conn.log
1338	wheeler238	1546748991.368	    78.769	0	0	0	0	./wrapper1.sh \[0.2,-2.8,1338\] > conn.log
1340	wheeler231	1546748996.336	    77.421	0	0	0	0	./wrapper1.sh \[0.2,-2.4,1340\] > conn.log
1339	wheeler240	1546748994.459	    82.641	0	0	0	0	./wrapper1.sh \[0.2,-2.6,1339\] > conn.log
1341	wheeler230	1546749001.757	    79.493	0	0	0	0	./wrapper1.sh \[0.2,-2.2,1341\] > conn.log
1342	wheeler232	1546749011.695	    77.996	0	0	0	0	./wrapper1.sh \[0.2,-2.0,1342\] > conn.log
1343	wheeler239	1546749023.673	    77.870	0	0	0	0	./wrapper1.sh \[0.2,-1.8,1343\] > conn.log
1344	wheeler246	1546749042.882	    79.283	0	0	0	0	./wrapper1.sh \[0.2,-1.6,1344\] > conn.log
1345	wheeler228	1546749045.212	    78.741	0	0	0	0	./wrapper1.sh \[0.2,-1.4,1345\] > conn.log
1346	wheeler236	1546749049.277	    82.381	0	0	0	0	./wrapper1.sh \[0.2,-1.2,1346\] > conn.log
1348	wheeler235	1546749063.158	    80.549	0	0	0	0	./wrapper1.sh \[0.2,-0.8,1348\] > conn.log
1347	wheeler233	1546749062.916	    86.905	0	0	0	0	./wrapper1.sh \[0.2,-1.0,1347\] > conn.log
1349	wheeler237	1546749069.094	    81.678	0	0	0	0	./wrapper1.sh \[0.2,-0.6,1349\] > conn.log
1350	wheeler238	1546749070.148	    88.318	0	0	0	0	./wrapper1.sh \[0.2,-0.4,1350\] > conn.log
1352	wheeler240	1546749077.112	    82.796	0	0	0	0	./wrapper1.sh \[0.2,0.0,1352\] > conn.log
1351	wheeler231	1546749073.770	    87.568	0	0	0	0	./wrapper1.sh \[0.2,-0.2,1351\] > conn.log
1353	wheeler230	1546749081.262	    84.482	0	0	0	0	./wrapper1.sh \[0.2,0.2,1353\] > conn.log
1354	wheeler232	1546749089.703	    84.973	0	0	0	0	./wrapper1.sh \[0.2,0.4,1354\] > conn.log
1355	wheeler239	1546749101.560	    85.930	0	0	0	0	./wrapper1.sh \[0.2,0.6,1355\] > conn.log
1357	wheeler228	1546749123.967	    86.598	0	0	0	0	./wrapper1.sh \[0.2,1.0,1357\] > conn.log
1356	wheeler246	1546749122.178	   102.059	0	0	0	0	./wrapper1.sh \[0.2,0.8,1356\] > conn.log
1358	wheeler236	1546749131.672	    96.817	0	0	0	0	./wrapper1.sh \[0.2,1.2,1358\] > conn.log
1359	wheeler235	1546749143.719	    85.777	0	0	0	0	./wrapper1.sh \[0.2,1.4,1359\] > conn.log
1360	wheeler233	1546749149.833	    84.870	0	0	0	0	./wrapper1.sh \[0.2,1.6,1360\] > conn.log
1361	wheeler237	1546749150.784	    85.838	0	0	0	0	./wrapper1.sh \[0.2,1.8,1361\] > conn.log
1364	wheeler231	1546749161.350	    83.457	0	0	0	0	./wrapper1.sh \[0.2,2.4,1364\] > conn.log
1362	wheeler238	1546749158.478	    86.713	0	0	0	0	./wrapper1.sh \[0.2,2.0,1362\] > conn.log
1363	wheeler240	1546749159.921	    85.411	0	0	0	0	./wrapper1.sh \[0.2,2.2,1363\] > conn.log
1365	wheeler230	1546749165.760	    84.964	0	0	0	0	./wrapper1.sh \[0.2,2.6,1365\] > conn.log
1366	wheeler232	1546749174.688	    85.996	0	0	0	0	./wrapper1.sh \[0.2,2.8,1366\] > conn.log
1367	wheeler239	1546749187.504	    83.720	0	0	0	0	./wrapper1.sh \[0.2,3.0,1367\] > conn.log
1368	wheeler228	1546749210.622	    84.907	0	0	0	0	./wrapper1.sh \[0.2,3.2,1368\] > conn.log
1369	wheeler246	1546749224.248	    84.211	0	0	0	0	./wrapper1.sh \[0.2,3.4,1369\] > conn.log
1370	wheeler236	1546749228.499	    84.043	0	0	0	0	./wrapper1.sh \[0.2,3.6,1370\] > conn.log
1373	wheeler237	1546749236.633	    80.180	0	0	0	0	./wrapper1.sh \[0.2,4.2,1373\] > conn.log
1371	wheeler235	1546749229.509	    87.497	0	0	0	0	./wrapper1.sh \[0.2,3.8,1371\] > conn.log
1372	wheeler233	1546749234.715	    82.933	0	0	0	0	./wrapper1.sh \[0.2,4.0,1372\] > conn.log
1376	wheeler240	1546749245.344	    78.413	0	0	0	0	./wrapper1.sh \[0.2,4.8,1376\] > conn.log
1375	wheeler238	1546749245.204	    79.964	0	0	0	0	./wrapper1.sh \[0.2,4.6,1375\] > conn.log
1374	wheeler231	1546749244.822	    80.997	0	0	0	0	./wrapper1.sh \[0.2,4.4,1374\] > conn.log
1377	wheeler230	1546749250.739	    77.434	0	0	0	0	./wrapper1.sh \[0.2,5.0,1377\] > conn.log
1378	wheeler232	1546749260.697	    77.088	0	0	0	0	./wrapper1.sh \[0.4,-5.0,1378\] > conn.log
1379	wheeler239	1546749271.238	    79.620	0	0	0	0	./wrapper1.sh \[0.4,-4.8,1379\] > conn.log
1380	wheeler228	1546749295.544	    77.496	0	0	0	0	./wrapper1.sh \[0.4,-4.6,1380\] > conn.log
1381	wheeler246	1546749308.471	    79.309	0	0	0	0	./wrapper1.sh \[0.4,-4.4,1381\] > conn.log
1382	wheeler236	1546749312.556	    78.348	0	0	0	0	./wrapper1.sh \[0.4,-4.2,1382\] > conn.log
1383	wheeler237	1546749316.824	    78.672	0	0	0	0	./wrapper1.sh \[0.4,-4.0,1383\] > conn.log
1385	wheeler233	1546749317.660	    78.974	0	0	0	0	./wrapper1.sh \[0.4,-3.6,1385\] > conn.log
1384	wheeler235	1546749317.018	    80.698	0	0	0	0	./wrapper1.sh \[0.4,-3.8,1384\] > conn.log
1386	wheeler240	1546749323.771	    78.666	0	0	0	0	./wrapper1.sh \[0.4,-3.4,1386\] > conn.log
1388	wheeler231	1546749325.834	    79.992	0	0	0	0	./wrapper1.sh \[0.4,-3.0,1388\] > conn.log
1387	wheeler238	1546749325.180	    82.189	0	0	0	0	./wrapper1.sh \[0.4,-3.2,1387\] > conn.log
1389	wheeler230	1546749328.186	    80.384	0	0	0	0	./wrapper1.sh \[0.4,-2.8,1389\] > conn.log
1390	wheeler232	1546749337.799	    80.766	0	0	0	0	./wrapper1.sh \[0.4,-2.6,1390\] > conn.log
1391	wheeler239	1546749350.871	    80.389	0	0	0	0	./wrapper1.sh \[0.4,-2.4,1391\] > conn.log
1392	wheeler228	1546749373.057	    80.926	0	0	0	0	./wrapper1.sh \[0.4,-2.2,1392\] > conn.log
1393	wheeler246	1546749387.794	    82.417	0	0	0	0	./wrapper1.sh \[0.4,-2.0,1393\] > conn.log
1394	wheeler236	1546749390.917	    81.309	0	0	0	0	./wrapper1.sh \[0.4,-1.8,1394\] > conn.log
1395	wheeler237	1546749395.508	    81.311	0	0	0	0	./wrapper1.sh \[0.4,-1.6,1395\] > conn.log
1396	wheeler233	1546749396.646	    83.193	0	0	0	0	./wrapper1.sh \[0.4,-1.4,1396\] > conn.log
1397	wheeler235	1546749397.729	    83.893	0	0	0	0	./wrapper1.sh \[0.4,-1.2,1397\] > conn.log
1398	wheeler240	1546749402.449	    84.753	0	0	0	0	./wrapper1.sh \[0.4,-1.0,1398\] > conn.log
1399	wheeler231	1546749405.842	    86.618	0	0	0	0	./wrapper1.sh \[0.4,-0.8,1399\] > conn.log
1400	wheeler238	1546749407.381	    85.685	0	0	0	0	./wrapper1.sh \[0.4,-0.6,1400\] > conn.log
1401	wheeler230	1546749408.583	    85.845	0	0	0	0	./wrapper1.sh \[0.4,-0.4,1401\] > conn.log
1402	wheeler232	1546749418.577	    86.019	0	0	0	0	./wrapper1.sh \[0.4,-0.2,1402\] > conn.log
1403	wheeler239	1546749431.273	    87.050	0	0	0	0	./wrapper1.sh \[0.4,0.0,1403\] > conn.log
1404	wheeler228	1546749454.003	    86.279	0	0	0	0	./wrapper1.sh \[0.4,0.2,1404\] > conn.log
1406	wheeler236	1546749472.239	    87.965	0	0	0	0	./wrapper1.sh \[0.4,0.6,1406\] > conn.log
1405	wheeler246	1546749470.224	    90.970	0	0	0	0	./wrapper1.sh \[0.4,0.4,1405\] > conn.log
1407	wheeler237	1546749476.830	    89.394	0	0	0	0	./wrapper1.sh \[0.4,0.8,1407\] > conn.log
1408	wheeler233	1546749479.891	    86.799	0	0	0	0	./wrapper1.sh \[0.4,1.0,1408\] > conn.log
1409	wheeler235	1546749481.634	    90.725	0	0	0	0	./wrapper1.sh \[0.4,1.2,1409\] > conn.log
1410	wheeler240	1546749487.217	    89.007	0	0	0	0	./wrapper1.sh \[0.4,1.4,1410\] > conn.log
1411	wheeler231	1546749492.472	    87.880	0	0	0	0	./wrapper1.sh \[0.4,1.6,1411\] > conn.log
1413	wheeler230	1546749494.439	    87.423	0	0	0	0	./wrapper1.sh \[0.4,2.0,1413\] > conn.log
1412	wheeler238	1546749493.078	    89.164	0	0	0	0	./wrapper1.sh \[0.4,1.8,1412\] > conn.log
1414	wheeler232	1546749504.609	    88.275	0	0	0	0	./wrapper1.sh \[0.4,2.2,1414\] > conn.log
1415	wheeler239	1546749518.451	    86.851	0	0	0	0	./wrapper1.sh \[0.4,2.4,1415\] > conn.log
1416	wheeler228	1546749540.299	    87.473	0	0	0	0	./wrapper1.sh \[0.4,2.6,1416\] > conn.log
1417	wheeler236	1546749560.222	    86.398	0	0	0	0	./wrapper1.sh \[0.4,2.8,1417\] > conn.log
1418	wheeler246	1546749561.205	    87.250	0	0	0	0	./wrapper1.sh \[0.4,3.0,1418\] > conn.log
1419	wheeler237	1546749566.237	    87.062	0	0	0	0	./wrapper1.sh \[0.4,3.2,1419\] > conn.log
1421	wheeler235	1546749572.372	    85.624	0	0	0	0	./wrapper1.sh \[0.4,3.6,1421\] > conn.log
1422	wheeler240	1546749576.238	    84.741	0	0	0	0	./wrapper1.sh \[0.4,3.8,1422\] > conn.log
1423	wheeler231	1546749580.367	    84.332	0	0	0	0	./wrapper1.sh \[0.4,4.0,1423\] > conn.log
1424	wheeler230	1546749581.874	    83.204	0	0	0	0	./wrapper1.sh \[0.4,4.2,1424\] > conn.log
1425	wheeler238	1546749582.254	    82.845	0	0	0	0	./wrapper1.sh \[0.4,4.4,1425\] > conn.log
1426	wheeler232	1546749592.900	    81.543	0	0	0	0	./wrapper1.sh \[0.4,4.6,1426\] > conn.log
1427	wheeler239	1546749605.313	    80.835	0	0	0	0	./wrapper1.sh \[0.4,4.8,1427\] > conn.log
1428	wheeler228	1546749627.788	    79.553	0	0	0	0	./wrapper1.sh \[0.4,5.0,1428\] > conn.log
1430	wheeler246	1546749648.467	    81.502	0	0	0	0	./wrapper1.sh \[0.6,-4.8,1430\] > conn.log
1429	wheeler236	1546749646.635	    85.012	0	0	0	0	./wrapper1.sh \[0.6,-5.0,1429\] > conn.log
1432	wheeler235	1546749658.010	    80.887	0	0	0	0	./wrapper1.sh \[0.6,-4.4,1432\] > conn.log
1433	wheeler240	1546749660.991	    81.341	0	0	0	0	./wrapper1.sh \[0.6,-4.2,1433\] > conn.log
1431	wheeler237	1546749653.312	    89.032	0	0	0	0	./wrapper1.sh \[0.6,-4.6,1431\] > conn.log
1434	wheeler231	1546749664.712	    80.252	0	0	0	0	./wrapper1.sh \[0.6,-4.0,1434\] > conn.log
1435	wheeler230	1546749665.092	    81.308	0	0	0	0	./wrapper1.sh \[0.6,-3.8,1435\] > conn.log
1436	wheeler238	1546749665.111	    82.021	0	0	0	0	./wrapper1.sh \[0.6,-3.6,1436\] > conn.log
1437	wheeler232	1546749674.455	    81.219	0	0	0	0	./wrapper1.sh \[0.6,-3.4,1437\] > conn.log
1438	wheeler239	1546749686.160	    81.510	0	0	0	0	./wrapper1.sh \[0.6,-3.2,1438\] > conn.log
1439	wheeler228	1546749707.374	    83.427	0	0	0	0	./wrapper1.sh \[0.6,-3.0,1439\] > conn.log
1440	wheeler246	1546749729.981	    84.294	0	0	0	0	./wrapper1.sh \[0.6,-2.8,1440\] > conn.log
1441	wheeler236	1546749731.659	    90.187	0	0	0	0	./wrapper1.sh \[0.6,-2.6,1441\] > conn.log
1442	wheeler235	1546749738.911	    84.645	0	0	0	0	./wrapper1.sh \[0.6,-2.4,1442\] > conn.log
1443	wheeler240	1546749742.343	    83.808	0	0	0	0	./wrapper1.sh \[0.6,-2.2,1443\] > conn.log
1444	wheeler237	1546749742.355	    85.068	0	0	0	0	./wrapper1.sh \[0.6,-2.0,1444\] > conn.log
1445	wheeler231	1546749744.977	    85.180	0	0	0	0	./wrapper1.sh \[0.6,-1.8,1445\] > conn.log
1446	wheeler230	1546749746.412	    86.815	0	0	0	0	./wrapper1.sh \[0.6,-1.6,1446\] > conn.log
1447	wheeler238	1546749747.145	    86.094	0	0	0	0	./wrapper1.sh \[0.6,-1.4,1447\] > conn.log
1448	wheeler232	1546749755.686	    87.136	0	0	0	0	./wrapper1.sh \[0.6,-1.2,1448\] > conn.log
1449	wheeler239	1546749767.685	    90.051	0	0	0	0	./wrapper1.sh \[0.6,-1.0,1449\] > conn.log
1450	wheeler228	1546749790.816	    87.223	0	0	0	0	./wrapper1.sh \[0.6,-0.8,1450\] > conn.log
1451	wheeler246	1546749814.287	    92.848	0	0	0	0	./wrapper1.sh \[0.6,-0.6,1451\] > conn.log
1452	wheeler236	1546749821.861	    88.516	0	0	0	0	./wrapper1.sh \[0.6,-0.4,1452\] > conn.log
1453	wheeler235	1546749823.569	    87.857	0	0	0	0	./wrapper1.sh \[0.6,-0.2,1453\] > conn.log
1454	wheeler240	1546749826.163	    87.933	0	0	0	0	./wrapper1.sh \[0.6,0.0,1454\] > conn.log
1455	wheeler237	1546749827.433	    88.128	0	0	0	0	./wrapper1.sh \[0.6,0.2,1455\] > conn.log
1456	wheeler231	1546749830.171	    88.569	0	0	0	0	./wrapper1.sh \[0.6,0.4,1456\] > conn.log
1457	wheeler230	1546749833.239	    88.712	0	0	0	0	./wrapper1.sh \[0.6,0.6,1457\] > conn.log
1458	wheeler238	1546749833.275	    89.234	0	0	0	0	./wrapper1.sh \[0.6,0.8,1458\] > conn.log
1459	wheeler232	1546749842.835	    89.588	0	0	0	0	./wrapper1.sh \[0.6,1.0,1459\] > conn.log
1460	wheeler239	1546749857.996	    88.889	0	0	0	0	./wrapper1.sh \[0.6,1.2,1460\] > conn.log
1461	wheeler228	1546749878.052	    89.016	0	0	0	0	./wrapper1.sh \[0.6,1.4,1461\] > conn.log
1462	wheeler246	1546749907.152	    89.828	0	0	0	0	./wrapper1.sh \[0.6,1.6,1462\] > conn.log
1463	wheeler236	1546749910.389	    89.769	0	0	0	0	./wrapper1.sh \[0.6,1.8,1463\] > conn.log
1464	wheeler235	1546749911.437	    90.023	0	0	0	0	./wrapper1.sh \[0.6,2.0,1464\] > conn.log
1465	wheeler240	1546749914.108	    90.690	0	0	0	0	./wrapper1.sh \[0.6,2.2,1465\] > conn.log
1466	wheeler237	1546749915.574	    92.071	0	0	0	0	./wrapper1.sh \[0.6,2.4,1466\] > conn.log
1467	wheeler231	1546749918.752	    90.679	0	0	0	0	./wrapper1.sh \[0.6,2.6,1467\] > conn.log
1468	wheeler230	1546749921.964	    89.589	0	0	0	0	./wrapper1.sh \[0.6,2.8,1468\] > conn.log
1469	wheeler238	1546749922.522	    89.220	0	0	0	0	./wrapper1.sh \[0.6,3.0,1469\] > conn.log
1470	wheeler232	1546749932.435	    88.373	0	0	0	0	./wrapper1.sh \[0.6,3.2,1470\] > conn.log
1471	wheeler239	1546749946.901	    88.230	0	0	0	0	./wrapper1.sh \[0.6,3.4,1471\] > conn.log
1472	wheeler228	1546749967.081	    86.503	0	0	0	0	./wrapper1.sh \[0.6,3.6,1472\] > conn.log
1473	wheeler246	1546749996.996	    89.161	0	0	0	0	./wrapper1.sh \[0.6,3.8,1473\] > conn.log
